ObjId,ra,dec,u,g,r,i,z,redshift,r25,votos,elip,clockwise,anticlockwise,edge_disc,dont_know,merger,combined,massa_estelar
1237658800430121216,195.629908751289,53.3056495868417,18.0091,16.94339,16.58512,16.39481,16.28865,0.02965253,15.1519,54,0.185000002384186,0.0930000022053719,0.0189999993890524,0.537000000476837,0.111000001430511,0.0560000017285347,0.648000001907349,8.105323
1237661152452149306,195.669913262492,50.4401357431992,20.56135,17.84265,16.7929,16.30405,16.04595,0.02350699,2.970136,41,0.31700000166893,0,0.0240000002086163,0.0489999987185001,0.512000024318695,0.0979999974370003,0.0729999989271164,9.051857
1237655126624764191,195.674091515945,5.95836823563244,17.70713,16.56722,16.2149,16.0541,16.12237,0.009605092,13.60347,29,0.275999993085861,0.034000001847744,0.172000005841255,0.517000019550323,0,0,0.723999977111816,6.940154
1237665442052964425,195.677956412537,29.749518417547,18.69519,17.62348,17.34139,17.05248,17.03793,0.008346917,7.702205,32,0.531000018119812,0.0309999994933605,0,0.218999996781349,0.187999993562698,0.0309999994933605,0.25,6.572632
1237654879118033087,195.704828442564,3.97675019694573,19.25726,18.13724,17.74987,17.58924,17.53722,0.009554788,5.192723,22,0.455000013113022,0.0450000017881393,0.0450000017881393,0.226999998092651,0.226999998092651,0,0.317999988794327,6.980864
1237648674511061240,195.717127567229,0.4069277599697,18.97172,18.37733,18.30391,18.31775,18.25904,0.02091402,2.447141,33,0.455000013113022,0.0299999993294477,0.090999998152256,0.120999999344349,0.303000003099442,0,0.241999998688698,7.242861
1237661972263993533,195.754519338984,7.85217226833088,17.18618,15.74848,15.1171,14.7938,14.61846,0.009534487,10.86909,25,0.680000007152557,0.0799999982118607,0,0.200000002980232,0.0399999991059303,0,0.280000001192093,8.242648
1237654879118032944,195.774645597727,3.99188840223095,16.00115,15.16777,15.01309,15.16225,15.40227,0.009547366,31.11638,63,0.0480000004172325,0.71399998664856,0,0.174999997019768,0.0480000004172325,0.0160000007599592,0.888999998569489,7.439174
1237661149767991482,195.838830852042,48.3308284604802,17.62473,16.3895,15.88169,15.64013,15.54912,0.008392091,17.206,66,0.136000007390976,0.0149999996647239,0.0299999993294477,0.802999973297119,0.0149999996647239,0,0.84799998998642,7.253109
1237668590264516701,195.935662028186,17.2473963564467,18.56522,17.60309,17.29223,17.18966,17.08251,0.009108785,3.664996,36,0.416999995708466,0.0560000017285347,0.0829999968409538,0.111000001430511,0.305999994277954,0.0280000008642673,0.25,7.242846
1237658203440939058,195.940336363291,48.5347064043812,19.0192,18.36555,18.24788,18.13303,18.06268,0.02965513,2.219233,67,0.566999971866608,0,0.0299999993294477,0.0450000017881393,0.358000010251999,0,0.0750000029802322,7.884639
1237662239081758790,195.968572517209,10.9723205283466,17.40252,16.4119,15.99251,15.78906,15.65012,0.009788042,16.29756,31,0.0320000015199184,0,0,0.935000002384186,0.0320000015199184,0,0.935000002384186,7.361982
1237661362369789977,196.095832347628,47.5962826534144,16.27915,15.18133,14.63077,14.34138,14.20286,0.02955409,15.79092,21,0,1,0,0,0,0,1,8.897058
1237662225681875125,196.237338843437,39.9249267136305,16.24487,14.87874,14.19808,13.83842,13.58481,0.02744432,17.72593,61,0.361000001430511,0.0160000007599592,0.361000001430511,0.0489999987185001,0.212999999523163,0,0.425999999046326,9.358681
1237661416597684243,196.353606808917,56.3227739101216,15.44592,14.07836,13.53242,13.20079,13.01161,0.008458613,22.8266,58,0.034000001847744,0.845000028610229,0,0.120999999344349,0,0,0.966000020503998,8.173101
1237658917995938098,196.358694014284,54.7642452634391,19.39198,18.12937,17.95555,17.7504,17.74081,0.01881498,11.07398,52,0.0189999993890524,0,0,0.827000021934509,0.115000002086163,0.0379999987781048,0.827000021934509,7.032309
1237667444049248315,196.448210136991,27.7341448712411,14.62397,13.53341,13.10524,12.93863,12.7556,0.008435146,29.1268,32,0,0.906000018119812,0.0309999994933605,0.0309999994933605,0,0.0309999994933605,0.968999981880188,8.174483
